ApplicationID,DeptName,Program,Year,ProductName,Glyphosate,ProductType,ProductTier,State,Gallons,Location,Address,Latitude,Longitude,Missing_LL
19151,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,0.5,Dragonfly Pavilion,Yancy St,47.566545,-122.366942,
19168,Parks and Recreation,Developed Park,2013,Element 4,N,Herbicide,Tier 2,L,0.5,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
19178,Parks and Recreation,Developed Park,2013,Element 4,N,Herbicide,Tier 2,L,0.5,Seola Pk,11399 Seola Beach Dr SW,47.500389,-122.374332,
22200,Parks and Recreation,Golf,2013,Clearys 3336,N,Fungicide,Tier 1,L,360,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22200,Parks and Recreation,Golf,2013,Secure,N,Fungicide,Tier 1,L,360,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
19179,Parks and Recreation,Developed Park,2013,Element 4,N,Herbicide,Tier 2,L,0.5,Greg Davis Pk,26th Ave SW/ SW Brandon St,47.55437,-122.366001,
19179,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,0.5,Greg Davis Pk,26th Ave SW/ SW Brandon St,47.55437,-122.366001,
20154,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,4,Lower Woodland PF,Aurora Ave N / N 59th St,47.668907,-122.344218,
21919,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,160,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
21919,Parks and Recreation,Golf,2013,Civitas,N,Fungicide,No Tier,L,160,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
22517,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,374,Jefferson Golf,,47.568067,-122.311441,
22201,Parks and Recreation,Golf,2013,Ranger Pro,N,Herbicide,Tier 2,L,3,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22517,Parks and Recreation,Golf,2013,Clearys 3336,N,Fungicide,Tier 1,L,374,Jefferson Golf,,47.568067,-122.311441,
22517,Parks and Recreation,Golf,2013,26GT,N,Fungicide,Tier 1,L,374,Jefferson Golf,,47.568067,-122.311441,
19557,Parks and Recreation,Greenhouses,2013,Heritage,N,Fungicide,Tier 1,S,8,Greenhouse Jefferson,,47.567097,-122.312213,
19145,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,6,Washington Park,1075 Lake Washington Blvd. E,47.63987,-122.294417,
22202,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,360,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
19149,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,6,East Portal Viewpoint,1400 Lake Washington Blvd S,47.586761,-122.318448,
19150,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,6,Sam Smith Pk,1420 Martin Luther King Jr Way S,47.589982,-122.297816,
20158,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,3,Gas Works Pk,2101 N Northlake Way,47.645638,-122.334908,
22203,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,175,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
19147,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,2.5,Genesee Park,45th Ave S / S Genesee St,47.564857,-122.278746,
19558,Parks and Recreation,Greenhouses,2013,Tristar 30SG,N,insecticide,Tier 2,S,10,Greenhouse Jefferson,,47.567097,-122.312213,
19148,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,3.5,East Portal Viewpoint,1400 Lake Washington Blvd S,47.586761,-122.318448,
20159,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,14,Gas Works Pk,2101 N Northlake Way,47.645638,-122.334908,
20165,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,20,Lower Woodland PF,Aurora Ave N / N 59th St,47.668907,-122.344218,
19177,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,3,Hiawatha PF,2700 California Ave SW,47.57827243,-122.3849647,
19177,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,3,Hiawatha PF,2700 California Ave SW,47.57827243,-122.3849647,
19169,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,2.5,Riverview PF,7226 12th Ave SW,47.539329,-122.348855,
19162,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,4,Genesee Park,45th Ave S / S Genesee St,47.564857,-122.278746,
19167,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,2.25,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
19174,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,0.5,E. C. Hughes PG,2805 SW Holden St,47.53280491,-122.3695452,
19163,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,3,Genesee Park,45th Ave S / S Genesee St,47.564857,-122.278746,
19165,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,4,Genesee Park,45th Ave S / S Genesee St,47.564857,-122.278746,
19173,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,0.25,High Point PF,6920 34th Ave SW,47.54016974,-122.3734149,
22386,Parks and Recreation,Golf,2013,Insignia SC Intrinsic Brand,N,Fungicide,Tier 1,L,144,Interbay PF,2501 15th Ave W,47.64723939,-122.3791913,
19176,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,2,Riverview PF,7226 12th Ave SW,47.539329,-122.348855,
19166,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,2.5,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
22204,Parks and Recreation,Golf,2013,Subdue Maxx,N,Fungicide,No Tier,L,120,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22204,Parks and Recreation,Golf,2013,ZeroTol 2.0,N,Fungicide,Tier 1,L,120,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22204,Parks and Recreation,Golf,2013,Civitas,N,Fungicide,No Tier,L,120,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
19172,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,3,Delridge PF,4555 Delridge Way SW,47.56284245,-122.3643707,
19171,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,2.5,High Point PF,6920 34th Ave SW,47.54016974,-122.3734149,
19170,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,1.25,E. C. Hughes PG,2805 SW Holden St,47.53280491,-122.3695452,
22205,Parks and Recreation,Golf,2013,Civitas,N,Fungicide,No Tier,L,240,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22205,Parks and Recreation,Golf,2013,Subdue Maxx,N,Fungicide,No Tier,L,240,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
19559,Parks and Recreation,Greenhouses,2013,Tristar 30SG,N,insecticide,Tier 2,S,2,Greenhouse Jefferson,,47.567097,-122.312213,
19560,Parks and Recreation,Greenhouses,2013,Aliette WDG (Chipco),N,Fungicide,Tier 2,S,3,Greenhouse Jefferson,,47.567097,-122.312213,
19164,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,3,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
19271,Parks and Recreation,Restoration,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,2,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
19272,Parks and Recreation,Restoration,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,2,Lincoln Pk Annex,8709 Fremond Ave North,47.531177,-122.396012,
22518,Parks and Recreation,Golf,2013,Daconil Action,N,Fungicide,Tier 1,L,375,Jefferson Golf,,47.568067,-122.311441,
22518,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,375,Jefferson Golf,,47.568067,-122.311441,
22518,Parks and Recreation,Golf,2013,Affirm,N,Fungicide,Tier 1,S,375,Jefferson Golf,,47.568067,-122.311441,
22274,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,240,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
19274,Parks and Recreation,Restoration,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,2,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21916,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,160,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
22275,Parks and Recreation,Golf,2013,Proxy,N,Plant Growth Regulator,Tier 1,L,240,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22275,Parks and Recreation,Golf,2013,Torque,N,Fungicide,No Tier,L,240,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22275,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,240,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22276,Parks and Recreation,Golf,2013,Proxy,N,Plant Growth Regulator,Tier 1,L,360,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22276,Parks and Recreation,Golf,2013,Torque,N,Fungicide,No Tier,L,360,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22276,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,360,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
19561,Parks and Recreation,Greenhouses,2013,Heritage,N,Fungicide,Tier 1,S,4,Greenhouse Jefferson,,47.567097,-122.312213,
20162,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,22,Lower Woodland PF,Aurora Ave N / N 59th St,47.668907,-122.344218,
19562,Parks and Recreation,Greenhouses,2013,Talstar Nursery Flowable,N,insecticide,Tier 1,L,3,Greenhouse Jefferson,,47.567097,-122.312213,
19175,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,6.5,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
22278,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,200,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22277,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,158,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22280,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,400,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22514,Parks and Recreation,Golf,2013,Ranger Pro,N,Herbicide,Tier 2,L,25,Jefferson Golf,,47.568067,-122.311441,
22387,Parks and Recreation,Golf,2013,Secure,N,Fungicide,Tier 1,L,171,Interbay PF,2501 15th Ave W,47.64723939,-122.3791913,
22281,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,150,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22515,Parks and Recreation,Golf,2013,Ranger Pro,N,Herbicide,Tier 2,L,15,Jefferson Golf,,47.568067,-122.311441,
19563,Parks and Recreation,Greenhouses,2013,Talstar Nursery Flowable,N,insecticide,Tier 1,L,5,Greenhouse Jefferson,,47.567097,-122.312213,
19564,Parks and Recreation,Greenhouses,2013,Tristar 30SG,N,insecticide,Tier 2,S,4,Greenhouse Jefferson,,47.567097,-122.312213,
21924,Parks and Recreation,Golf,2013,Procon-Z,N,Fungicide,Tier 1,L,160,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
22282,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,120,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22282,Parks and Recreation,Golf,2013,Torque,N,Fungicide,No Tier,L,120,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22282,Parks and Recreation,Golf,2013,Dithane 75DF Rainshield,N,Fungicide,Tier 1,L,120,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22519,Parks and Recreation,Golf,2013,BannerMaxx,N,Fungicide,Tier 1,L,375,Jefferson Golf,,47.568067,-122.311441,
22519,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,375,Jefferson Golf,,47.568067,-122.311441,
22519,Parks and Recreation,Golf,2013,Secure,N,Fungicide,Tier 1,L,375,Jefferson Golf,,47.568067,-122.311441,
19212,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,2,Lake Washington Blvd (South),4900 block Lake Wash Blvd S,47.718819,-122.295266,
19211,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,1,S Ferdinand St Boat Ramp,4900 block Lake Wash Blvd S,47.557285,-122.261744,
20164,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,20,Lower Woodland PF,Aurora Ave N / N 59th St,47.668907,-122.344218,
21914,Parks and Recreation,Golf,2013,Protocol,N,Fungicide,Tier 1,L,7.5,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
19209,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,3,Genesee Park,45th Ave S / S Genesee St,47.564857,-122.278746,
19210,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,3,Benefit PG,9320 38th Ave South,47.51899824,-122.2842942,
22516,Parks and Recreation,Golf,2013,Ranger Pro,N,Herbicide,Tier 2,L,40,Jefferson Golf,,47.568067,-122.311441,
22279,Parks and Recreation,Golf,2013,Ranger Pro,N,Herbicide,Tier 2,L,7,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
20173,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,1,Burke-Gilman Trail,3rd Ave NW to NE 145th St,47.66663386,-122.282623,
20167,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,3,Gas Works Pk,2101 N Northlake Way,47.645638,-122.334908,
20170,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,5,Gas Works Pk,2101 N Northlake Way,47.645638,-122.334908,
19565,Parks and Recreation,Greenhouses,2013,Tristar 30SG,N,insecticide,Tier 2,S,4,Greenhouse Jefferson,,47.567097,-122.312213,
22283,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,510,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
20176,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,6,Woodland Pk,Aurora Ave N / N 59th St,47.668907,-122.344218,
20174,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,6,Green Lake Pk,5701 West Green Lake Way N,47.681711,-122.331029,
21921,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,160,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
21921,Parks and Recreation,Golf,2013,Interface,N,Fungicide,Tier 1,L,160,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
22284,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,720,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
19217,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,2,Myrtle Edwards Pk,3130 Alaskan Way W,47.618767,-122.36087,
19218,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,2,W Central District HQ Grounds,1403 W Howe St,47.563271,-122.356966,
19856,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,2,Belvedere Viewpoint,3600 Admiral Way SW,47.580672,-122.376895,
19857,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,6,Roxhill Pk,9244 29th Ave SW,47.519496,-122.368882,
19857,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,6,Roxhill Pk,9244 29th Ave SW,47.519496,-122.368882,
19859,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,6,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,
19859,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,6,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,
19858,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,2,Roxhill Pk,9244 29th Ave SW,47.519496,-122.368882,
19858,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,2,Roxhill Pk,9244 29th Ave SW,47.519496,-122.368882,
19856,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,2,Belvedere Viewpoint,3600 Admiral Way SW,47.580672,-122.376895,
19566,Parks and Recreation,Greenhouses,2013,Strike 50WDG,N,insecticide,Tier 1,L,3,Greenhouse Jefferson,,47.567097,-122.312213,
19864,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,7.5,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,
19864,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,7.5,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,
19864,Parks and Recreation,Developed Park,2013,Element 4,N,Herbicide,Tier 2,L,7.5,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,
19863,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,6,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,
19860,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,6,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,
19860,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,6,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,
19863,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,6,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,
22285,Parks and Recreation,Golf,2013,Ranger Pro,N,Herbicide,Tier 2,L,3,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22286,Parks and Recreation,Golf,2013,Speed Zone,N,Herbicide,Tier 1,L,200,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
19866,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,2.5,Solstice Park,7400 Fauntleroy Way SW,47.536413,-122.390347,
19866,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,2.5,Solstice Park,7400 Fauntleroy Way SW,47.536413,-122.390347,
19865,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,7.5,Bar-S PG,6425 SW Admiral Way,47.57519512,-122.4160544,
19865,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,7.5,Bar-S PG,6425 SW Admiral Way,47.57519512,-122.4160544,
22520,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,375,Jefferson Golf,,47.568067,-122.311441,
22520,Parks and Recreation,Golf,2013,Heritage,N,Fungicide,Tier 1,S,375,Jefferson Golf,,47.568067,-122.311441,
22287,Parks and Recreation,Golf,2013,Speed Zone,N,Herbicide,Tier 1,L,200,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22388,Parks and Recreation,Golf,2013,Affirm,N,Fungicide,Tier 1,S,144,Interbay PF,2501 15th Ave W,47.64723939,-122.3791913,
22520,Parks and Recreation,Golf,2013,Daconil Action,N,Fungicide,Tier 1,L,375,Jefferson Golf,,47.568067,-122.311441,
22288,Parks and Recreation,Golf,2013,Speed Zone,N,Herbicide,Tier 1,L,200,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
19196,Parks and Recreation,SDOT,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,4,Queen Anne Blvd,Encircles Queen Anne Hill,47.64559923,-122.3597106,
19194,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,2,Hing Hay Pk,423 Maynard Ave S,47.598609,-122.325435,
19195,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,2,City Hall Park,450 3rd Ave,47.602022,-122.329875,
22289,Parks and Recreation,Golf,2013,Speed Zone,N,Herbicide,Tier 1,L,100,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22122,Parks and Recreation,Golf,2013,Daconil Action,N,Fungicide,Tier 1,L,310,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22123,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,311,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22124,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,310,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22124,Parks and Recreation,Golf,2013,ZeroTol 2.0,N,Fungicide,Tier 1,L,310,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
22124,Parks and Recreation,Golf,2013,Procon-Z,N,Fungicide,Tier 1,L,310,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
21920,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,160,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
21920,Parks and Recreation,Golf,2013,Civitas,N,Fungicide,No Tier,L,160,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
19197,Parks and Recreation,Developed Park,2013,Arbotect 20-S,N,Fungicide,Tier 1,L,55,Bullitt Life Estate,1125 Harvard Ave E,47.629511,-122.322657,
19198,Parks and Recreation,Developed Park,2013,Arbotect 20-S,N,Fungicide,Tier 1,L,15,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,
19427,Parks and Recreation,Restoration,2013,Polaris Herbicide,N,Herbicide,Tier 2,L,1,Roxhill Pk,9244 29th Ave SW,47.519496,-122.368882,
19867,Parks and Recreation,Developed Park,2013,Surflan AS,N,Herbicide,Tier 2,L,1.5,Junction Plaza,42nd Ave SW and SW Alaska St,47.561284,-122.385948,
19867,Parks and Recreation,Developed Park,2013,Ranger Pro,N,Herbicide,Tier 2,L,1.5,Junction Plaza,42nd Ave SW and SW Alaska St,47.561284,-122.385948,
19426,Parks and Recreation,Restoration,2013,Polaris Herbicide,N,Herbicide,Tier 2,L,1,Ravenna Pk,NE 58th St / 20th Ave NE,47.671402,-122.305705,
22521,Parks and Recreation,Golf,2013,Signature,N,Fungicide,No Tier,S,375,Jefferson Golf,,47.568067,-122.311441,
22521,Parks and Recreation,Golf,2013,Torque,N,Fungicide,No Tier,L,375,Jefferson Golf,,47.568067,-122.311441,
22521,Parks and Recreation,Golf,2013,Primo,N,Plant Growth Regulator,No Tier,L,375,Jefferson Golf,,47.568067,-122.311441,
22521,Parks and Recreation,Golf,2013,Secure,N,Fungicide,Tier 1,L,375,Jefferson Golf,,47.568067,-122.311441,
19222,Parks and Recreation,Developed Park,2013,RoundUp Pro Max,N,Herbicide,Tier 2,L,1,Kobe Terrace,221 6th Ave South,47.60042,-122.324494,
